Frame,BodyCount,Joint#1_X,Joint#1_Y,Joint#1_Z,Joint#2_X,Joint#2_Y,Joint#2_Z,Joint#3_X,Joint#3_Y,Joint#3_Z,Joint#4_X,Joint#4_Y,Joint#4_Z,Joint#5_X,Joint#5_Y,Joint#5_Z,Joint#6_X,Joint#6_Y,Joint#6_Z,Joint#7_X,Joint#7_Y,Joint#7_Z,Joint#8_X,Joint#8_Y,Joint#8_Z,Joint#9_X,Joint#9_Y,Joint#9_Z,Joint#10_X,Joint#10_Y,Joint#10_Z,Joint#11_X,Joint#11_Y,Joint#11_Z,Joint#12_X,Joint#12_Y,Joint#12_Z,Joint#13_X,Joint#13_Y,Joint#13_Z,Joint#14_X,Joint#14_Y,Joint#14_Z,Joint#15_X,Joint#15_Y,Joint#15_Z,Joint#16_X,Joint#16_Y,Joint#16_Z,Joint#17_X,Joint#17_Y,Joint#17_Z,Joint#18_X,Joint#18_Y,Joint#18_Z,Joint#19_X,Joint#19_Y,Joint#19_Z,Joint#20_X,Joint#20_Y,Joint#20_Z,Joint#21_X,Joint#21_Y,Joint#21_Z,Joint#22_X,Joint#22_Y,Joint#22_Z,Joint#23_X,Joint#23_Y,Joint#23_Z,Joint#24_X,Joint#24_Y,Joint#24_Z,Joint#25_X,Joint#25_Y,Joint#25_Z
3,0,-2.03819,0.28435,3.60917,-2.05582,0.524817,3.58857,-2.07272,0.763624,3.55852,-2.10634,0.871509,3.5748,-2.48988,0.323233,3.56046,-2.36552,0.521374,3.55025,-2.43591,0.710016,3.53128,-2.46119,0.773292,3.52768,-1.95636,0.732045,3.54539,-1.89023,0.569732,3.52797,-2.02441,0.443213,3.50093,-2.03294,0.406149,3.53843,-2.06918,0.261317,3.58235,-1.83287,0.0595935,3.5481,-1.90509,-0.263349,3.34504,-1.89793,-0.28451,3.22472,-1.97737,0.303185,3.58333,-1.94167,0.00414942,3.55318,-1.8866,-0.27516,3.52675,-1.85832,-0.221372,3.40196,-2.069,0.704616,3.56768,-2.52,0.798577,3.55425,-2.54305,0.717044,3.50847,-2.03136,0.361141,3.54119,-2.04377,0.446242,3.51557
,1
,2
,3
,4
,5
4,0,-2.03912,0.287595,3.60943,-2.0553,0.535076,3.58807,-2.0664,0.780653,3.55762,-2.12868,0.878283,3.57082,-2.48754,0.326667,3.56035,-2.35409,0.518793,3.53629,-2.29581,0.740257,3.50446,-2.2664,0.803533,3.527,-1.95592,0.732265,3.5453,-1.9024,0.565892,3.5257,-2.0292,0.435285,3.51846,-2.03182,0.393042,3.53411,-2.06971,0.264843,3.58324,-1.83707,0.0590701,3.55026,-1.90627,-0.268354,3.35361,-1.89889,-0.2902,3.23344,-1.97882,0.306342,3.58308,-1.95705,0.00668503,3.55376,-1.885,-0.26925,3.5313,-1.85742,-0.217545,3.40536,-2.0647,0.719799,3.56686,-2.25044,0.860626,3.5236,-2.31109,0.797199,3.5256,-2.03998,0.331844,3.51884,-2.04266,0.390887,3.517
,1
,2
,3
,4
,5
5,0,-2.0393,0.291743,3.60887,-2.05863,0.528741,3.58816,-2.07531,0.752286,3.55946,-2.11236,0.867598,3.57357,-2.49433,0.311345,3.56196,-2.36562,0.506839,3.54478,-2.30931,0.729846,3.5274,-2.29417,0.733714,3.51925,-1.96176,0.744413,3.54546,-1.88978,0.584541,3.52434,-1.91563,0.415783,3.51393,-1.93758,0.365419,3.53497,-2.06901,0.269595,3.58212,-1.83351,0.0670438,3.54497,-1.90585,-0.250565,3.33341,-1.89885,-0.270956,3.21292,-1.97967,0.310097,3.58313,-1.94529,0.0110111,3.54675,-1.88858,-0.267354,3.51208,-1.85789,-0.213455,3.38778,-2.07227,0.697453,3.56825,-2.26298,0.798333,3.5051,-2.34201,0.75711,3.50633,-1.92816,0.302287,3.5259,-1.97554,0.380308,3.51275
,1
,2
,3
,4
,5
6,0,-2.03988,0.292727,3.60926,-2.05985,0.531361,3.58891,-2.07651,0.76446,3.56098,-2.09619,0.870234,3.57459,-2.49756,0.313135,3.56295,-2.41011,0.528641,3.55445,-2.33365,0.746075,3.53723,-2.33498,0.775864,3.5532,-1.96308,0.746393,3.54563,-1.8947,0.584949,3.5268,-1.91322,0.415057,3.52202,-1.93464,0.361326,3.53525,-2.06958,0.270499,3.58261,-1.83469,0.067282,3.54546,-1.90783,-0.248045,3.33071,-1.9011,-0.268007,3.21015,-1.9804,0.311093,3.58347,-1.89097,0.0206174,3.5493,-1.96625,-0.248861,3.49701,-1.90599,-0.202154,3.37894,-2.07348,0.706436,3.5695,-2.28875,0.81858,3.52783,-2.35384,0.792829,3.55043,-1.93592,0.302462,3.52756,-1.96672,0.38361,3.51843
,1
,2
,3
,4
,5
7,0,-2.04045,0.291061,3.60978,-2.06343,0.526252,3.58926,-2.07994,0.761693,3.56048,-2.10136,0.866063,3.57507,-2.49884,0.315567,3.56249,-2.40951,0.530261,3.55766,-2.32234,0.743341,3.5317,-2.2852,0.759907,3.52689,-1.96351,0.746895,3.54601,-1.90183,0.582905,3.53114,-2.02776,0.432542,3.50603,-2.03091,0.379879,3.53759,-2.06989,0.268068,3.58245,-1.88614,0.0205221,3.54565,-1.94899,-0.28779,3.3175,-1.94091,-0.306605,3.19684,-1.9814,0.309744,3.58465,-2.00243,0.0124269,3.54872,-1.79039,-0.17655,3.4958,-1.80088,-0.154408,3.36162,-2.07734,0.703593,3.56935,-2.26969,0.813792,3.5265,-2.32375,0.78486,3.5015,-2.02677,0.316501,3.49051,-2.00628,0.346063,3.528
,1
,2
,3
,4
,5
8,0,-2.04006,0.289141,3.60956,-2.0613,0.522402,3.58927,-2.07481,0.74984,3.561,-2.10807,0.868657,3.57303,-2.49712,0.316292,3.56224,-2.40257,0.528992,3.54536,-2.31178,0.740163,3.51429,-2.26192,0.798413,3.52028,-1.964,0.746755,3.54602,-1.90335,0.58245,3.52972,-2.0248,0.435066,3.5133,-2.03014,0.38853,3.5357,-2.06996,0.2658,3.58161,-1.98673,-0.0258427,3.54503,-2.00146,-0.333972,3.3079,-1.98993,-0.35204,3.1872,-1.98046,0.307791,3.58495,-1.87981,0.020562,3.5468,-1.98373,-0.239428,3.49906,-1.91778,-0.197183,3.38196,-2.07276,0.694062,3.56967,-2.22525,0.858383,3.51713,-2.29276,0.817066,3.52017,-2.03189,0.345529,3.54103,-2.0331,0.416669,3.5001
,1
,2
,3
,4
,5
9,0,-2.04012,0.293722,3.6099,-2.06276,0.522929,3.58991,-2.08382,0.754385,3.56316,-2.1127,0.870922,3.57483,-2.50001,0.321109,3.56217,-2.37746,0.519802,3.53675,-2.40334,0.74532,3.55059,-2.37321,0.808255,3.57054,-1.96397,0.746509,3.54604,-1.90718,0.580943,3.53058,-2.02624,0.434469,3.50773,-2.02743,0.382803,3.53277,-2.06973,0.270756,3.5831,-1.96031,-0.0135636,3.54563,-1.99795,-0.315219,3.30289,-1.98806,-0.332552,3.18207,-1.9809,0.312074,3.58441,-1.9102,0.0173947,3.55684,-1.87497,-0.264205,3.52258,-1.85068,-0.212638,3.39618,-2.07922,0.696265,3.57141,-2.3323,0.841441,3.53603,-2.37122,0.774078,3.57167,-2.02219,0.340807,3.52713,-2.0393,0.422532,3.5215
,1
,2
,3
,4
,5
10,0,-2.0402,0.291245,3.61021,-2.06212,0.526879,3.59024,-2.07858,0.769107,3.5626,-2.10623,0.8761,3.57465,-2.50113,0.324042,3.56168,-2.36293,0.512808,3.53505,-2.36654,0.740239,3.55009,-2.32813,0.801132,3.55463,-1.96234,0.746163,3.546,-1.91868,0.552587,3.53439,-2.03419,0.431011,3.52331,-2.02995,0.380388,3.53698,-2.07019,0.267968,3.5831,-1.92388,-0.000778023,3.53568,-1.95668,-0.319388,3.31538,-2.00085,-0.381146,3.21896,-1.98064,0.310007,3.58495,-1.93024,0.0122757,3.55296,-1.8759,-0.26675,3.52079,-1.85099,-0.214202,3.39493,-2.07553,0.708687,3.57116,-2.34229,0.862562,3.55569,-2.2992,0.796839,3.51625,-2.04277,0.323796,3.51801,-2.03491,0.392613,3.507
,1
,2
,3
,4
,5
11,0,-2.04182,0.292363,3.61,-2.05743,0.531503,3.58985,-2.07515,0.779286,3.56327,-2.08997,0.875373,3.57858,-2.50307,0.326082,3.56084,-2.36535,0.515684,3.54257,-2.31546,0.739446,3.5157,-2.29508,0.806002,3.51352,-1.96172,0.745594,3.54581,-1.89289,0.584549,3.52301,-2.02969,0.432963,3.50469,-2.03524,0.381336,3.53854,-2.07128,0.268206,3.58299,-1.83855,0.0625175,3.54963,-1.91118,-0.253713,3.33608,-1.90431,-0.2735,3.21548,-1.98286,0.31187,3.58417,-1.92755,0.0147362,3.5522,-1.89011,-0.267139,3.52455,-1.85972,-0.215148,3.3992,-2.06858,0.715278,3.57107,-2.2948,0.825217,3.51206,-2.28462,0.802328,3.4975,-2.02451,0.340237,3.52072,-1.99999,0.33661,3.504
,1
,2
,3
,4
,5
12,0,-2.04311,0.294361,3.61005,-2.06515,0.53199,3.59027,-2.08948,0.765448,3.56301,-2.10179,0.862191,3.58303,-2.50889,0.322981,3.56097,-2.38599,0.521747,3.53954,-2.32269,0.742979,3.52081,-2.31111,0.797181,3.5389,-1.96292,0.746403,3.5457,-1.89332,0.585685,3.52249,-2.03439,0.432459,3.51212,-2.03079,0.384375,3.54,-2.0728,0.271474,3.58345,-1.84103,0.0647437,3.54994,-1.91324,-0.251451,3.33618,-1.90626,-0.271339,3.2156,-1.98398,0.313007,3.58401,-1.95451,0.0136203,3.54834,-1.8802,-0.261779,3.52603,-1.8533,-0.211063,3.39953,-2.08391,0.70787,3.57135,-2.2404,0.871253,3.50709,-2.2366,0.756303,3.50133,-2.03092,0.345015,3.54053,-1.99675,0.354544,3.51456
,1
,2
,3
,4
,5
13,0,-2.04319,0.289685,3.60931,-2.06514,0.528704,3.58899,-2.08432,0.762053,3.56023,-2.10903,0.859354,3.58093,-2.50691,0.322678,3.56087,-2.37111,0.513511,3.54057,-2.28133,0.726342,3.52808,-2.24287,0.795012,3.53445,-1.96497,0.747469,3.5455,-1.90156,0.584306,3.52401,-2.02339,0.428572,3.48941,-2.02476,0.374776,3.53312,-2.07244,0.265919,3.58185,-1.84566,0.0540176,3.55136,-1.92682,-0.251121,3.32491,-1.91997,-0.270009,3.20419,-1.98442,0.308964,3.58445,-1.93515,0.0111631,3.54937,-1.8822,-0.268639,3.52457,-1.85527,-0.215799,3.39912,-2.08051,0.70451,3.56901,-2.19708,0.849399,3.51716,-2.20664,0.753044,3.4762,-2.0412,0.312865,3.52118,-1.98954,0.357357,3.52175
,1
,2
,3
,4
,5
14,0,-2.04242,0.290202,3.60944,-2.05889,0.513906,3.59045,-2.06883,0.736357,3.56342,-2.10588,0.847641,3.58299,-2.50217,0.302439,3.56246,-2.39126,0.507808,3.54374,-2.30542,0.720486,3.50842,-2.2958,0.748462,3.52489,-1.96563,0.745045,3.54613,-1.87505,0.594375,3.52325,-2.03159,0.485452,3.51163,-2.03393,0.439174,3.53871,-2.07128,0.266519,3.58342,-1.83087,0.0693376,3.55065,-1.90035,-0.247112,3.33627,-1.89361,-0.266834,3.21562,-1.98399,0.309423,3.58321,-2.04989,0.0216378,3.53962,-1.84597,-0.181091,3.52435,-1.83093,-0.158696,3.38775,-2.0673,0.680479,3.5718,-2.27867,0.816712,3.52048,-2.22748,0.728115,3.4838,-2.03181,0.396978,3.53016,-1.99586,0.386267,3.52233
,1
,2
,3
,4
,5
15,0,-2.04319,0.291937,3.61,-2.06078,0.521978,3.59086,-2.071,0.744863,3.56373,-2.1053,0.841597,3.58539,-2.50376,0.310924,3.56303,-2.39282,0.516184,3.54275,-2.31837,0.734427,3.52986,-2.33269,0.799526,3.54256,-1.9624,0.744806,3.54612,-1.90632,0.579034,3.52977,-2.02767,0.38552,3.50823,-2.0287,0.332896,3.53325,-2.07253,0.268055,3.58281,-1.99959,-0.0421993,3.54687,-2.02725,-0.308306,3.26357,-2.01644,-0.322071,3.14223,-1.9837,0.31133,3.5853,-1.92509,0.0147341,3.54961,-1.88406,-0.266803,3.52361,-1.85532,-0.214642,3.39808,-2.06968,0.690402,3.57202,-2.29949,0.865684,3.51704,-2.28838,0.797214,3.51183,-2.03319,0.274593,3.50201,-2.00285,0.295739,3.52983
,1
,2
,3
,4
,5
16,0,-2.04224,0.290209,3.60909,-2.05747,0.53557,3.5884,-2.06871,0.802294,3.55713,-2.13016,0.890103,3.57555,-2.50526,0.333048,3.5609,-2.40101,0.541616,3.54952,-2.32397,0.758731,3.5302,-2.32679,0.827951,3.53525,-1.96389,0.746005,3.54624,-1.88331,0.589927,3.52611,-2.03024,0.431815,3.51761,-2.02783,0.382497,3.53368,-2.07194,0.266127,3.58231,-1.99654,-0.0372511,3.5468,-2.02655,-0.299998,3.26057,-2.01291,-0.40518,3.20222,-1.98216,0.309583,3.58356,-1.92627,0.0125454,3.55237,-1.87975,-0.267905,3.52195,-1.8511,-0.214382,3.3971,-2.06642,0.737395,3.56632,-2.34835,0.853201,3.527,-2.28526,0.809866,3.5105,-2.02967,0.316955,3.4955,-2.00135,0.359014,3.52357
,1
,2
,3
,4
,5
17,0,-2.04343,0.292438,3.60947,-2.06167,0.522529,3.58962,-2.08216,0.735691,3.56153,-2.11505,0.841223,3.58224,-2.51044,0.341144,3.55921,-2.36899,0.528224,3.54829,-2.31147,0.750589,3.52516,-2.28186,0.815621,3.55246,-1.96479,0.746679,3.5458,-1.88548,0.589943,3.52675,-2.02607,0.425036,3.49927,-2.03277,0.377129,3.53545,-2.07363,0.268859,3.58188,-1.96508,-0.0158752,3.55543,-2.00175,-0.312297,3.30603,-1.99122,-0.329208,3.1851,-1.98368,0.312072,3.58471,-1.93282,0.0144037,3.5516,-1.87941,-0.265265,3.52591,-1.8535,-0.213606,3.39974,-2.07774,0.679868,3.57046,-2.29611,0.849335,3.56275,-2.24476,0.816549,3.5336,-2.03605,0.339833,3.53652,-2.03543,0.397118,3.51536
,1
,2
,3
,4
,5
18,0,-2.04592,0.292463,3.60994,-2.06735,0.528102,3.5881,-2.07364,0.760239,3.55832,-2.0935,0.857402,3.5782,-2.52866,0.355644,3.55685,-2.38173,0.538482,3.5368,-2.31571,0.758733,3.54249,-2.27163,0.809268,3.54095,-1.96599,0.749743,3.54597,-1.90143,0.587001,3.52458,-2.02924,0.436342,3.5136,-2.0335,0.396902,3.53941,-2.07749,0.269085,3.58305,-1.95868,-0.0120793,3.55887,-1.99019,-0.307905,3.30793,-1.97864,-0.325194,3.18698,-1.98528,0.31195,3.58456,-1.93586,0.0141112,3.55153,-1.87692,-0.263448,3.5132,-1.85152,-0.210619,3.38758,-2.07336,0.702974,3.56731,-2.25123,0.856072,3.5251,-2.24082,0.787057,3.49283,-2.04109,0.333098,3.515,-2.0445,0.409428,3.51125
,1
,2
,3
,4
,5
19,0,-2.05795,0.291255,3.60996,-2.12127,0.523204,3.59208,-2.1809,0.753942,3.56699,-2.15946,0.852574,3.58486,-2.59629,0.332886,3.56181,-2.44092,0.509328,3.54552,-2.34508,0.719649,3.54326,-2.28454,0.781057,3.53691,-1.95306,0.7522,3.54383,-1.89826,0.586317,3.52152,-2.03872,0.407827,3.53493,-2.03863,0.341699,3.53357,-2.08971,0.269634,3.58231,-1.95726,-0.00617554,3.55628,-1.9928,-0.303115,3.3073,-1.98282,-0.319795,3.1863,-1.99668,0.308818,3.58524,-1.92351,0.0147198,3.54987,-1.8664,-0.264309,3.52474,-1.84545,-0.212551,3.39812,-2.16705,0.6967,3.57484,-2.25633,0.834138,3.52878,-2.24106,0.73317,3.515,-2.03383,0.290347,3.52019,-2.04364,0.326549,3.531
,1
,2
,3
,4
,5
20,0,-2.04863,0.293946,3.60989,-2.05508,0.560895,3.58437,-2.0656,0.806741,3.5517,-2.09623,0.904141,3.5726,-2.48329,0.38418,3.54749,-2.37969,0.592667,3.54388,-2.31038,0.81197,3.52387,-2.27546,0.862929,3.55277,-1.95779,0.755097,3.54437,-1.89839,0.590684,3.5213,-2.03527,0.428083,3.51783,-2.04191,0.375106,3.52979,-2.0799,0.271158,3.58177,-1.95094,-0.00610908,3.55404,-1.99196,-0.303981,3.30715,-1.97937,-0.322284,3.18638,-1.9875,0.312358,3.58557,-1.91951,0.0173758,3.54649,-1.87548,-0.264042,3.52581,-1.84674,-0.21265,3.3999,-2.06375,0.747032,3.56134,-2.28254,0.946937,3.53003,-2.22592,0.847188,3.514,-2.03865,0.323054,3.52818,-2.04429,0.380565,3.52567
,1
,2
,3
,4
,5
21,0,-2.0404,0.296242,3.6084,-2.06553,0.530003,3.58911,-2.09267,0.749809,3.56352,-2.1093,0.84764,3.58603,-2.49492,0.373463,3.55104,-2.38047,0.576734,3.54651,-2.31016,0.793985,3.50805,-2.2704,0.840015,3.52147,-1.95965,0.755747,3.54523,-1.9087,0.588643,3.52539,-2.02726,0.433732,3.51127,-2.03257,0.387258,3.54029,-2.07201,0.273632,3.58022,-1.96512,-0.0116536,3.55579,-1.99747,-0.311149,3.30951,-1.98607,-0.327849,3.18848,-1.97912,0.315026,3.58492,-1.92906,0.0172721,3.55028,-1.87611,-0.261871,3.51673,-1.84988,-0.210038,3.39071,-2.08665,0.696035,3.57137,-2.23749,0.860493,3.5031,-2.24907,0.842244,3.485,-2.04021,0.317883,3.51449,-2.04234,0.382079,3.53
,1
,2
,3
,4
,5
22,0,-2.04051,0.297462,3.60845,-2.0671,0.534045,3.58939,-2.08768,0.769101,3.56257,-2.05366,0.860787,3.58694,-2.4929,0.378373,3.55068,-2.38163,0.583188,3.54755,-2.29367,0.768646,3.51409,-2.26176,0.832904,3.53212,-1.95942,0.755803,3.54543,-1.90568,0.589511,3.5249,-2.02808,0.433344,3.51611,-2.02568,0.38633,3.53333,-2.07173,0.274401,3.5803,-1.96142,-0.00976215,3.55652,-1.99582,-0.308719,3.30988,-1.98438,-0.32551,3.18885,-1.97985,0.316764,3.58483,-1.91995,0.0202788,3.55138,-1.87428,-0.259667,3.514,-1.84841,-0.207842,3.38794,-2.08416,0.710102,3.57098,-2.22336,0.881786,3.51278,-2.2125,0.793435,3.51186,-2.03368,0.318329,3.51101,-2.03792,0.424139,3.498
,1
,2
,3
,4
,5
23,0,-2.03854,0.2936,3.60938,-2.06023,0.526755,3.58946,-2.07281,0.749894,3.56181,-2.11245,0.847077,3.58531,-2.48112,0.379975,3.55018,-2.38029,0.589304,3.55349,-2.27536,0.790458,3.50094,-2.22853,0.834991,3.52763,-1.95849,0.754992,3.54564,-1.89713,0.590965,3.52803,-2.03312,0.439349,3.51872,-2.03178,0.390462,3.53593,-2.06989,0.269219,3.58312,-1.95125,-0.0119859,3.55892,-1.99124,-0.310733,3.31295,-1.97993,-0.327729,3.19195,-1.97699,0.313365,3.58445,-1.94058,0.0143438,3.55106,-1.88765,-0.265361,3.5248,-1.85674,-0.213795,3.39935,-2.07021,0.695085,3.57026,-2.19859,0.860356,3.50781,-2.21402,0.838843,3.4855,-2.0363,0.331232,3.51251,-2.04962,0.381256,3.532
,1
,2
,3
,4
,5
24,0,-2.03823,0.29336,3.60957,-2.05857,0.529036,3.58965,-2.06997,0.766747,3.56078,-2.09608,0.863247,3.57771,-2.47715,0.385791,3.54955,-2.33955,0.575266,3.54169,-2.21664,0.75973,3.48137,-2.19014,0.818046,3.52844,-1.95808,0.754695,3.54558,-1.9017,0.589194,3.52499,-2.03206,0.437649,3.51695,-2.02766,0.392472,3.5294,-2.06987,0.269188,3.58294,-1.87405,0.0302952,3.54806,-1.98733,-0.253298,3.30806,-1.9806,-0.270086,3.1872,-1.97627,0.312705,3.58515,-1.9412,0.0136124,3.55104,-1.88865,-0.266086,3.52374,-1.85718,-0.214111,3.39858,-2.06792,0.706815,3.56967,-2.145,0.854353,3.48819,-2.13935,0.852101,3.479,-2.0368,0.332939,3.51585,-2.038,0.390964,3.50317
,1
,2
,3
,4
,5
25,0,-2.03832,0.296871,3.60921,-2.05816,0.528984,3.58911,-2.07457,0.7579,3.56003,-2.07953,0.852947,3.57758,-2.48081,0.382474,3.5493,-2.37278,0.588966,3.5426,-2.28586,0.799037,3.49505,-2.24063,0.848691,3.51764,-1.95784,0.754553,3.54529,-1.90534,0.58779,3.52762,-2.05169,0.508467,3.5209,-2.05613,0.473352,3.53234,-2.07,0.274184,3.58197,-1.99519,-0.0192692,3.54346,-2.02469,-0.30073,3.27596,-2.01205,-0.316208,3.1548,-1.97682,0.315341,3.58423,-1.93213,0.0170317,3.54845,-1.88508,-0.263577,3.52127,-1.85671,-0.211993,3.39542,-2.07129,0.701601,3.56894,-2.215,0.863515,3.49371,-2.209,0.853947,3.478,-2.04965,0.425836,3.52848,-2.04705,0.481943,3.51583
,1
,2
,3
,4
,5
26,0,-2.03682,0.277836,3.61008,-2.05215,0.471984,3.59797,-2.06316,0.674381,3.57693,-2.03785,0.792771,3.59197,-2.46169,0.295527,3.565,-2.35734,0.50405,3.55032,-2.26928,0.714488,3.50624,-2.24303,0.769994,3.53106,-1.93149,0.648849,3.56149,-1.86988,0.49686,3.48935,-2.03165,0.51986,3.52191,-2.04347,0.523997,3.53855,-2.06936,0.254398,3.58417,-1.94524,-0.0246317,3.55305,-1.98299,-0.338332,3.32662,-2.01316,-0.393026,3.2157,-1.97464,0.297109,3.58372,-1.94296,-0.00210569,3.55343,-1.87409,-0.278572,3.52766,-1.85022,-0.22333,3.40307,-2.06137,0.624365,3.58381,-2.19093,0.841835,3.51317,-2.19449,0.727326,3.499,-2.07191,0.534863,3.54744,-2.03338,0.571996,3.5271
,1
,2
,3
,4
,5
27,0,-2.03978,0.288942,3.60883,-2.06157,0.504486,3.58912,-2.07451,0.711,3.56253,-2.10202,0.825546,3.57933,-2.49977,0.358181,3.55218,-2.35477,0.542554,3.54161,-2.30855,0.767039,3.51682,-2.31991,0.807177,3.5352,-1.96319,0.729072,3.54565,-1.89684,0.567082,3.52443,-2.03035,0.42775,3.50254,-2.03204,0.381898,3.53374,-2.07081,0.263319,3.58272,-1.99698,-0.0303774,3.54994,-2.02109,-0.309191,3.27903,-2.00879,-0.32397,3.15776,-1.97931,0.310466,3.58259,-1.93711,0.0118991,3.55148,-1.88416,-0.2674,3.5199,-1.85524,-0.214259,3.39491,-2.0723,0.66008,3.57077,-2.30914,0.855974,3.51603,-2.28359,0.795655,3.5065,-2.02262,0.339905,3.51752,-2.02552,0.404424,3.53108
,1
,2
,3
,4
,5
28,0,-2.04035,0.2895,3.60905,-2.05559,0.515383,3.58888,-2.0621,0.737898,3.56069,-2.09087,0.841609,3.57991,-2.496,0.375747,3.55005,-2.35853,0.565205,3.54693,-2.29329,0.78365,3.50675,-2.2726,0.837227,3.53651,-1.96434,0.736405,3.54606,-1.89753,0.574522,3.5257,-2.03162,0.435682,3.51434,-2.03341,0.386311,3.54003,-2.07224,0.264333,3.58282,-1.95534,-0.0174928,3.55665,-1.99446,-0.315105,3.30915,-1.98289,-0.332044,3.18816,-1.97898,0.310522,3.58297,-1.92051,0.0138412,3.55561,-1.88491,-0.267503,3.51941,-1.85636,-0.215545,3.39376,-2.06152,0.683051,3.56931,-2.23784,0.864338,3.52011,-2.26313,0.831722,3.5469,-2.04312,0.333433,3.5185,-2.03316,0.414636,3.52575
,1
,2
,3
,4
,5
